Kota,Otvorenost,Q,Q_turbine,Q_ukupno,H_carinski_t0,Kisa_mm,H_carinski_t1
74.9,7.1,549.0,360,909.0,43.502915995362116,88.05483423389569,45.7488853322977
74.9,7.2,555.0,0,555.0,41.89954586991603,32.7250307905817,43.18669599307836
74.9,7.3,562.0,0,562.0,42.6726811720742,28.97376005288893,43.95940954561909
74.9,7.4,568.0,120,688.0,44.41608478700611,26.95106212182973,45.95722236882676
74.9,7.5,575.0,240,815.0,42.659900307236356,14.485282726824412,44.415758104810315
74.9,7.6,581.0,120,701.0,45.9485869312488,58.15304742771106,47.64161578762631
74.9,7.7,588.0,120,708.0,44.45623826702544,16.821360233421,45.99852370795912
74.9,7.8,594.0,0,594.0,43.41256960139791,42.463115979029084,44.819922065314024
74.9,7.9,601.0,360,961.0,41.213163145548,46.097205225564885,43.39963529978359
75.0,7.0,545.0,360,905.0,43.74751584362569,2.0492046877974457,45.641129329043544
75.0,7.1,552.0,0,552.0,45.20626933168799,1.6807279821142496,46.362992243616446
75.0,7.2,558.0,360,918.0,42.460566789068274,52.02126887568292,44.581151864571005
75.0,7.3,565.0,120,685.0,45.43725463306822,69.60347322291322,47.14275185929321
75.0,7.4,571.0,240,811.0,42.38493721327985,94.21424822804046,44.45137753952534
75.0,7.5,578.0,0,578.0,45.5306051337294,17.91192841569551,46.80641951405885
75.0,7.6,585.0,240,825.0,41.46897587886423,10.325880943608256,43.22902940263866
75.0,7.7,591.0,360,951.0,45.76401039877966,5.208790692715093,47.76609556155052
75.0,7.8,598.0,240,838.0,43.74552548013332,43.60415829129502,45.66577544663183
75.0,7.9,604.0,360,964.0,42.630956742911444,62.31473673359569,44.88854902317916
75.1,7.0,549.0,360,909.0,42.458122877283316,84.05533567512641,44.68809421998382
75.1,7.1,556.0,120,676.0,43.376058074117,68.26448822931313,45.057449360367585
75.1,7.2,562.0,360,922.0,46.49477223957005,20.836078907485735,48.498949888533325
75.1,7.3,569.0,120,689.0,42.2118006639067,46.1770366396279,43.83192547713188
75.1,7.4,575.0,120,695.0,41.5676915688345,91.03463463086553,43.379746774024625
75.1,7.5,582.0,120,702.0,44.21769342795264,32.67410624773712,45.81088985294359
75.1,7.6,589.0,0,589.0,43.686983565421414,49.87303650919315,45.11355904479152
75.1,7.7,595.0,0,595.0,43.88307949084819,95.85653346436968,45.506088958039
75.1,7.8,602.0,360,962.0,44.6681447965647,73.47080055736977,46.96619466546085
75.1,7.9,608.0,120,728.0,42.46929238428857,74.7740385641692,44.28505520521191
75.2,7.0,552.0,0,552.0,46.00865747461138,25.23340044132276,47.25959107637667
75.2,7.1,559.0,120,679.0,43.396196363672594,41.46981183051282,44.97665894432798
75.2,7.2,565.0,240,805.0,41.70997407328354,8.23421630967217,43.419994271855565
75.2,7.3,572.0,240,812.0,45.082643162036696,60.652586705053366,47.01692017552358
75.2,7.4,579.0,240,819.0,44.53707393939818,10.373016454249417,46.28481600521517
75.2,7.5,586.0,360,946.0,42.7365887136622,83.59095822059548,45.041785879877914
75.2,7.6,592.0,120,712.0,44.418352982187265,81.45537870199968,46.2275078303286
75.2,7.7,599.0,240,839.0,42.209240760029374,53.360510112230955,44.17059946714497
75.2,7.8,606.0,0,606.0,43.44661647637291,14.11660331970297,44.765582889651725
75.2,7.9,612.0,240,852.0,45.94676887192029,2.557898319516816,47.732000465198354
75.3,7.0,556.0,240,796.0,41.73443828238412,79.67086675425725,43.71145508273448
75.3,7.1,563.0,240,803.0,43.12683047493104,60.014048321342685,45.039803334883075
75.3,7.2,569.0,360,929.0,45.51628333596191,71.09296367478834,47.73607185732773
75.3,7.3,576.0,0,576.0,46.33219994673398,30.38071257363676,47.65372279702853
75.3,7.4,583.0,120,703.0,43.496593750319875,50.94827378439145,45.16497017879077
75.3,7.5,590.0,0,590.0,43.78849791078841,74.71741705396504,45.31653424567093
75.3,7.6,596.0,120,716.0,44.14694578981074,46.256330831379955,45.82363777980292
75.3,7.7,603.0,360,963.0,46.12791477898541,60.138422276873094,48.3747184680929
75.3,7.8,610.0,360,970.0,45.72013735037366,78.97282618079623,48.056861988430185
75.3,7.9,616.0,360,976.0,41.938306185419044,21.522064526637884,44.057727776858925
75.4,7.0,559.0,360,919.0,43.402167998158916,6.592888935748231,45.34312288723524
75.4,7.1,566.0,120,686.0,43.55200235508035,53.18235108108051,45.193898426071335
75.4,7.2,573.0,240,813.0,45.34002861406816,6.212577072009573,47.0586289223562
75.4,7.3,579.0,120,699.0,44.31591085432989,76.65572943667533,46.07878377207659
75.4,7.4,586.0,0,586.0,44.59821254115957,71.92114476337886,46.10673045354642
75.4,7.5,593.0,360,953.0,46.490099492160894,88.1712671465297,48.82820122741368
75.4,7.6,600.0,360,960.0,41.41228023908507,63.95620980339606,43.66810507829865
75.4,7.7,607.0,0,607.0,42.22655402943553,6.719757075237376,43.518016391069814
75.4,7.8,613.0,120,733.0,43.243427655543506,25.31521254896174,44.871771839072686
75.4,7.9,620.0,240,860.0,42.91280321676888,80.79318445627193,45.02764262126063
75.5,7.0,563.0,240,803.0,41.11905058740841,16.713241731358774,42.858820221000514
75.5,7.1,570.0,0,570.0,41.504776835591464,69.84804678148873,42.97166902271742
75.5,7.2,577.0,240,817.0,44.74524310271967,78.0259330920478,46.7594301684212
75.5,7.3,583.0,120,703.0,45.836284548494085,33.011179785524114,47.43291260096951
75.5,7.4,590.0,120,710.0,43.82824856196288,32.22974734029085,45.436334217990705
75.5,7.5,597.0,0,597.0,43.965550937324984,55.78026812091469,45.43242200980864
75.5,7.6,604.0,120,724.0,42.40301388057809,86.12863327547637,44.25586174701333
75.5,7.7,611.0,360,971.0,45.223319999985414,22.390620191348056,47.335799147417475
75.5,7.8,617.0,0,617.0,45.13487023051991,94.12581960424026,46.79679017560354
75.5,7.9,624.0,120,744.0,44.236011290697114,59.911868482010824,46.025658764625156
75.6,7.0,566.0,0,566.0,42.16965357581238,99.21264713522761,43.74567083101996
75.6,7.1,573.0,240,813.0,41.533600200303994,8.961372399532264,43.263195689902126
75.6,7.2,580.0,120,700.0,41.35331216721419,12.656213650675907,42.86227035515023
75.6,7.3,587.0,360,947.0,44.25982836653583,82.66418037134827,46.56340175468789
75.6,7.4,594.0,120,714.0,45.5376942552854,86.47558956038492,47.37109661352694
75.6,7.5,601.0,0,601.0,45.72081737479509,44.545868837093394,47.1510841834768
75.6,7.6,607.0,0,607.0,43.54992140888898,71.4071176142335,45.100133212679246
75.6,7.7,614.0,120,734.0,45.313492146186945,86.75572874455385,47.18968172783183
75.6,7.8,621.0,360,981.0,46.20784107987563,4.312778821882867,48.26884219516316
75.6,7.9,628.0,360,988.0,42.513435618684376,57.39504229932586,44.80134912121501
75.7,7.0,569.0,360,929.0,43.18878190509417,85.34806665264895,45.46559083837143
75.7,7.1,576.0,0,576.0,46.123134459281744,39.815494458477495,47.48239643711565
75.7,7.2,583.0,120,703.0,42.860270320245064,30.238360611242687,44.445807096023366
75.7,7.3,590.0,240,830.0,46.02631959676988,79.57066850948375,48.07376893747448
75.7,7.4,597.0,0,597.0,46.39574674239956,33.57865835028362,47.77381137580069
75.7,7.5,604.0,360,964.0,44.639959007159334,0.31742981845032103,46.64956205976647
75.7,7.6,611.0,120,731.0,45.49289659227293,95.95725876290658,47.39964229399122
75.7,7.7,618.0,360,978.0,45.12250060321597,59.212323635101846,47.396849897756375
75.7,7.8,625.0,240,865.0,44.84743841688538,81.95179187100712,46.97732891770275
75.7,7.9,632.0,360,992.0,42.68812090139678,82.53015623427146,45.08490819300054
75.8,7.0,573.0,360,933.0,41.31401885849369,6.641042037273282,43.284333026642784
75.8,7.1,580.0,240,820.0,42.88678452885808,17.08601993864648,44.663461941946004
75.8,7.2,587.0,120,707.0,44.668147918621486,31.11206807596474,46.265512857592014
75.8,7.3,594.0,0,594.0,41.56391059025291,32.069928504132285,42.929690304269435
75.8,7.4,601.0,120,721.0,41.06554890638033,65.87861176809129,42.83114668678603
75.8,7.5,608.0,240,848.0,41.76830804931616,62.31329207526848,43.7842278842839
75.8,7.6,614.0,360,974.0,44.93654759525938,49.45897780098137,47.16355017312997
75.8,7.7,621.0,120,741.0,46.35036535911044,21.126373230876794,47.97862085203395
75.8,7.8,628.0,0,628.0,46.406855847881516,38.19834696903034,47.86798256909097
75.8,7.9,635.0,240,875.0,43.71688532027103,54.35939684651695,45.75723957432376
75.9,7.0,576.0,120,696.0,45.78143765545791,46.798536610394194,47.41863180189949
75.9,7.1,583.0,0,583.0,45.05254550663327,12.729253309507838,46.31804585320464
75.9,7.2,590.0,240,830.0,43.75572130341532,64.95104935019238,45.744692167482754
75.9,7.3,597.0,0,597.0,44.15018293125298,7.305177681066056,45.423153641977244
75.9,7.4,604.0,240,844.0,41.75474930639279,37.81946830810803,43.66436051295855
75.9,7.5,611.0,360,971.0,46.157138033391256,71.0029347675229,48.46406643912801
75.9,7.6,618.0,120,738.0,42.935613739024774,2.002353451970651,44.48112315283266
75.9,7.7,625.0,0,625.0,43.45382091051443,56.99828190453161,44.98389737146589
75.9,7.8,632.0,240,872.0,44.69413127048844,33.45209741432973,46.64460632681243
75.9,7.9,639.0,0,639.0,42.83646359339605,0.8831843422734464,44.171246330765136
74.0,8.0,564.0,0,564.0,42.39842538543912,19.038327106097185,43.6495786938635
74.0,8.1,567.0,120,687.0,44.470771662986216,94.09461932706544,46.27840014029448
74.0,8.2,569.0,360,929.0,41.13741245255017,52.11489055050904,43.28128868141888
74.0,8.3,572.0,0,572.0,44.96398811614674,99.72272046291317,46.554545664665056
74.0,8.4,574.0,240,814.0,43.827128534320806,52.481675036474115,45.73288856780004
74.0,8.5,577.0,240,817.0,44.33164551786514,54.39364122902683,46.25130341611458
74.0,8.6,579.0,360,939.0,44.47534087585787,39.18430129328524,46.58832808103101
74.0,8.7,582.0,240,822.0,43.8987758607091,31.004041873141432,45.73529202820166
74.0,8.8,584.0,360,944.0,44.20393577592405,25.15455531329448,46.2712206638439
74.0,8.9,587.0,240,827.0,44.76083510489431,34.342061613067386,46.62112001801325
74.1,8.0,570.0,120,690.0,45.14215365948821,45.98510809004321,46.76359409184838
74.1,8.1,573.0,0,573.0,45.00098815207366,19.199195023079007,46.27153493216598
74.1,8.2,576.0,120,696.0,45.78289051752744,22.48750918056959,47.32284055424972
74.1,8.3,579.0,0,579.0,42.041938882420716,27.154476866843915,43.35680678988809
74.1,8.4,582.0,0,582.0,43.206313832204884,44.925989193083915,44.59851778897722
74.1,8.5,585.0,0,585.0,46.21287836307951,65.2813366814243,47.69275370980521
74.1,8.6,587.0,120,707.0,43.18124815912481,85.61461502862872,44.996623285906
74.1,8.7,590.0,0,590.0,41.686785422982574,28.71318371871433,43.0308048245241
74.1,8.8,593.0,120,713.0,43.88994819499199,18.372834034143736,45.44885619779523
74.1,8.9,596.0,360,956.0,41.60220034904954,37.8847464850555,43.74540600165643
74.2,8.0,575.0,240,815.0,42.11569281300326,89.43830763718557,44.171362710218666
74.2,8.1,578.0,240,818.0,46.49075316114026,0.9860728337139468,48.19886411914178
74.2,8.2,582.0,0,582.0,43.977494511178726,67.78686160577453,45.461141957601825
74.2,8.3,585.0,120,705.0,42.56232113972236,47.71600464115815,44.22193515828699
74.2,8.4,589.0,240,829.0,46.471262250156485,16.104621496068006,48.26276406947409
74.2,8.5,592.0,120,712.0,46.31607405205329,32.10215262744667,47.92781599589641
74.2,8.6,595.0,120,715.0,43.42406472596345,22.49500438770339,45.0036280768476
74.2,8.7,599.0,0,599.0,42.432217098333496,87.78321678901223,44.03126663215621
74.2,8.8,602.0,240,842.0,45.61119800950704,48.18733839449902,47.55811402975171
74.2,8.9,606.0,0,606.0,44.93591394334482,56.30942778724928,46.423651654493824
74.3,8.0,580.0,0,580.0,44.77817789251931,59.36876193370206,46.22398627358746
74.3,8.1,584.0,240,824.0,45.9121255772736,63.96171246023561,47.88463909378121
74.3,8.2,588.0,240,828.0,44.79179423629228,49.555569037592996,46.71501651244266
74.3,8.3,592.0,360,952.0,42.56088868672852,1.787353083631582,44.55137143239638
74.3,8.4,596.0,360,956.0,44.816247390316526,33.47226869146519,46.941803131749055
74.3,8.5,600.0,120,720.0,42.68197431206015,18.38732407209912,44.25552360834855
74.3,8.6,603.0,240,843.0,45.17581438811347,68.0142842911677,47.20412152527815
74.3,8.7,607.0,360,967.0,44.408613199703616,5.6704651370046655,46.44587839358497
74.3,8.8,611.0,120,731.0,41.425763535916126,56.380339111164425,43.17420155902745
74.3,8.9,615.0,120,735.0,43.82059449339328,21.063172227430094,45.436097182303
74.4,8.0,585.0,120,705.0,42.88815533057657,94.88458384670612,44.7364436659634
74.4,8.1,590.0,360,950.0,42.80713848002762,33.55409421865355,44.920521523568894
74.4,8.2,594.0,240,834.0,44.31240966307492,32.52211913746342,46.179998139624765
74.4,8.3,599.0,0,599.0,42.77278653458184,92.33846679907238,44.3900570684448
74.4,8.4,603.0,120,723.0,45.2729156151268,41.734792030414134,46.94610478324846
74.4,8.5,608.0,360,968.0,41.38935289806146,96.28623341857421,43.79116449840242
74.4,8.6,612.0,360,972.0,44.63213538817704,2.417035213350349,46.66680352903044
74.4,8.7,617.0,0,617.0,45.45057142011208,30.63445752021463,46.858525916859605
74.4,8.8,621.0,0,621.0,44.700574294562365,66.61929602664311,46.26080147866894
74.4,8.9,626.0,360,986.0,43.73476057260998,89.08569645276386,46.145270025087704
74.5,8.0,589.0,240,829.0,46.226688575549,25.640559300828393,48.056334146085646
74.5,8.1,594.0,0,594.0,42.64966169388935,93.04775919636683,44.25935273067481
74.5,8.2,599.0,360,959.0,41.105423381387375,59.41214664991882,43.34098863465372
74.5,8.3,604.0,0,604.0,43.375941543048924,80.1008243197916,44.95467817366142
74.5,8.4,609.0,240,849.0,41.1815656474518,39.72073043068972,43.10919856917455
74.5,8.5,615.0,120,735.0,46.24665213889525,21.218038256687333,47.862774291922
74.5,8.6,620.0,0,620.0,42.154549251614284,91.12354154476931,43.81071008446003
74.5,8.7,625.0,240,865.0,45.33909863171884,93.31358684062187,47.51443631241467
74.5,8.8,630.0,360,990.0,45.26014645745901,49.75751441541355,47.52167651512066
74.5,8.9,635.0,0,635.0,42.197508948256136,0.6495015999256504,43.5230236213225
74.6,8.0,594.0,0,594.0,44.416745917640924,10.978295367040447,45.698159099109084
74.6,8.1,600.0,360,960.0,41.26443432667548,57.30279602317218,43.49364551076817
74.6,8.2,605.0,120,725.0,43.65966022137127,2.377670230188622,45.17958756895869
74.6,8.3,611.0,360,971.0,41.080559199998675,39.69119239866953,43.26224063626002
74.6,8.4,616.0,0,616.0,46.06629134099463,30.33699455720126,47.47097265255677
74.6,8.5,622.0,360,982.0,46.368473133097645,71.43482754022047,48.700045776591864
74.6,8.6,628.0,240,868.0,42.22255521651222,5.557867294793528,44.053120019024725
74.6,8.7,633.0,360,993.0,42.14458319028005,48.873126897728746,44.40882569787097
74.6,8.8,639.0,0,639.0,45.145460971091715,57.91142698756053,46.708356679041955
74.6,8.9,644.0,360,1004.0,42.39358669356134,61.72910760526177,44.73216979064905
74.7,8.0,598.0,120,718.0,45.92292107539015,40.51576720169409,47.58081747753025
74.7,8.1,604.0,360,964.0,44.1566102486764,30.436778342955094,46.28669069538155
74.7,8.2,610.0,120,730.0,42.92927692655672,68.24930337371488,44.723107473384914
74.7,8.3,616.0,240,856.0,45.57981560492181,84.7569048102495,47.702176557496145
74.7,8.4,622.0,120,742.0,43.71373685227368,69.36176377828788,45.53701724072016
74.7,8.5,628.0,360,988.0,46.01398102539662,93.21023654572215,48.44515530491284
74.7,8.6,634.0,0,634.0,46.104078302011594,71.72635253579271,47.7118170454881
74.7,8.7,640.0,120,760.0,41.90981083670625,76.46187340136183,43.79899166364503
74.7,8.8,646.0,240,886.0,41.01277873372562,16.790319660208887,42.92577334569979
74.7,8.9,652.0,120,772.0,46.41162017078321,41.95396445267118,48.18776936192723
74.8,8.0,603.0,120,723.0,45.983756448701136,48.50553309559652,47.684028581083524
74.8,8.1,609.0,120,729.0,41.30494879637113,25.629316229460763,42.92621606128897
74.8,8.2,616.0,240,856.0,45.58168845167589,52.853986035628786,47.576437729151735
74.8,8.3,622.0,360,982.0,43.51792712907564,29.079194422184752,45.68007724009771
74.8,8.4,628.0,120,748.0,42.42428882763736,68.7502092804416,44.25762299809246
74.8,8.5,635.0,120,755.0,45.833105880223115,47.02884767031759,47.59413793757105
74.8,8.6,641.0,0,641.0,42.08166977814669,45.880695426903564,43.60060922652097
74.8,8.7,647.0,240,887.0,46.210149996810365,98.36425310328117,48.45152367589016
74.8,8.8,653.0,120,773.0,42.13091818234638,39.244484854257045,43.89831278843007
74.8,8.9,660.0,240,900.0,44.37525753250809,36.22954325895683,46.39517570554391
74.9,8.0,607.0,120,727.0,42.22697483990936,31.86043712826544,43.86899992175576
74.9,8.1,614.0,360,974.0,44.00117765732749,89.4749220975798,46.388244012384476
74.9,8.2,620.0,360,980.0,44.76186321453328,49.672382609817824,47.00221941163922
74.9,8.3,627.0,120,747.0,42.04625361951076,60.001447748063555,43.84250941050301
74.9,8.4,634.0,360,994.0,43.864871804853735,18.081847900239502,46.008032529788025
74.9,8.5,641.0,120,761.0,43.57982859414565,54.09423600049269,45.38162220481429
74.9,8.6,647.0,360,1007.0,41.39070581771838,27.46481928684883,43.59848176153244
74.9,8.7,654.0,0,654.0,45.500692997214166,73.06369212628775,47.155447765719316
74.9,8.8,661.0,0,661.0,42.84625320353563,83.25283487923821,44.556347876385914
74.9,8.9,667.0,0,667.0,44.160202086535335,71.48106921312775,45.83570969672118
75.0,8.0,611.0,240,851.0,43.831313292132236,73.02441662702573,45.89632762530701
75.0,8.1,618.0,240,858.0,43.82293277513743,51.2474704119517,45.81542265678524
75.0,8.2,625.0,0,625.0,41.58972316814668,71.21180563341353,43.176653724013676
75.0,8.3,632.0,240,872.0,43.32915105087133,42.268693550816025,45.31489249174127
75.0,8.4,639.0,360,999.0,43.48801717563614,65.1489153529613,45.82986283704798
75.0,8.5,646.0,120,766.0,45.035035622004465,25.903921012051466,46.734484639386004
75.0,8.6,653.0,120,773.0,45.62010357556384,6.975701231201015,47.25842304715531
75.0,8.7,660.0,120,780.0,43.9974025295501,41.34732641219685,45.78779183519889
75.0,8.8,667.0,0,667.0,41.47730624735745,46.177815578049,43.05160084300298
75.0,8.9,674.0,240,914.0,42.30267208828101,25.640715818868998,44.30940161822315
75.1,8.0,615.0,360,975.0,41.90713714769002,72.77095184072377,44.22947095505292
75.1,8.1,622.0,360,982.0,41.68538284754018,7.355047897627919,43.76063637246403
75.1,8.2,630.0,0,630.0,43.01244614239794,22.274832437918857,44.41404547214962
75.1,8.3,637.0,360,997.0,42.2616642618491,74.85647184536268,44.638173482563886
75.1,8.4,644.0,360,1004.0,42.200667114963316,43.71242737400124,44.46718349112599
75.1,8.5,652.0,360,1012.0,41.300812460169475,70.52836240393124,43.69125924311854
75.1,8.6,659.0,360,1019.0,41.097185246374885,56.74858777835963,43.44709626415499
75.1,8.7,666.0,240,906.0,41.5652253345738,95.07127499973625,43.83301043457275
75.1,8.8,673.0,360,1033.0,41.94708613682998,59.7795832722833,44.33828780325244
75.1,8.9,681.0,120,801.0,43.37041050866512,1.4868974345519703,45.045108098403325
75.2,8.0,619.0,0,619.0,43.80786143714364,35.2877350504334,45.23859571067871
75.2,8.1,627.0,240,867.0,41.77325554995351,14.306068220470769,43.63672982283539
75.2,8.2,634.0,360,994.0,43.33630837838302,92.46336775977032,45.776995182755435
75.2,8.3,642.0,240,882.0,42.8796186327926,10.401245428508032,44.75872361450663
75.2,8.4,649.0,360,1009.0,42.00883003923876,38.77066631310875,44.26599603782453
75.2,8.5,657.0,120,777.0,41.037624114816,22.609919362669217,42.74681379226667
75.2,8.6,665.0,0,665.0,43.56859826586958,84.67219903967333,45.29270372869494
75.2,8.7,672.0,360,1032.0,44.7710846209586,30.856649758891695,47.04451121999416
75.2,8.8,680.0,360,1040.0,42.24452533779094,99.1893483142645,44.80794939771466
